name,owners,types,opening_hours_tuesday,rating,disqualification_reason,phone_number,email,is_qualifed,latitude,longitude,place_id
Yard,,['restaurant'],10:00 AM – 11:00 PM,4.1 (rated 27 times),,,design@crassco.com,true,52.57015,13.49593,acdbd587-2e16-4422-8c68-9da4ae324427
Alanya Grill,,['restaurant'],,4 (rated 24 times),,,,true,52.56116,13.50016,e5a621e5-e746-4476-a550-0f1773a8ed22
NNQ2,Roland Gottlewski & Heino Schmidt & Volker Stracke,['restaurant'],10:00 AM – 8:00 PM,3.8 (rated 19 times),,,info@hielscher-friends.de,true,52.56089,13.49937,e256986e-ece5-41a1-b492-7de335e48f29
Thai-Nippon-Bar,,['restaurant'],10:00 AM – 9:30 PM,2.8 (rated 6 times),,0309244161,,true,52.56415,13.50568,c4c06f9c-4fb1-4378-a511-8f216d77b596
Bäckerei & Konditorei Stahlberg,,"['bakery', 'store']",6:30 AM – 5:00 PM,4.6 (rated 55 times),,0309261422,,true,52.58030,13.48239,9a5457a0-3918-4fd1-9ede-1cbbd7a16c2b
Pizza Planet Berlin-Hohenschönhausen,,['meal_delivery'],11:00 AM – 12:30 AM,2.3 (rated 14 times),,03099271600,,true,52.56645,13.50869,2b4f553e-c9e6-4c01-837c-8ea75b46fdbc
Germanenhof GmbH Berlin,,['restaurant'],3:00 PM – 12:00 AM,4.2 (rated 37 times),,03092901231,,true,52.56574,13.50297,cbff6359-1966-4734-a4cf-ca723e64b588
Bretzelschmiede,,"['bakery', 'store']",,5 (rated 1 times),,,,true,52.57756,13.48348,0db2aa4d-298c-4e38-8e46-611f9124e163
Onkel Döner,,['restaurant'],10:00 AM – 11:30 PM,3.4 (rated 15 times),unsupported_place_type,,,false,52.57045,13.49623,dfd18f24-8ee1-46ba-a461-4814d3fa51c1
Aladdin's Döner,,['restaurant'],,3 (rated 1 times),unsupported_place_type,,,false,52.57118,13.49984,7841a1de-6b1f-45c9-a2f0-991aa78fa07c
TOTAL Tankstelle,,"['car_wash', 'gas_station', 'restaurant']",Open 24 hours,4 (rated 225 times),chain,0309294032,kommunikation@total.de,false,52.56580,13.49201,69539714-1141-475e-8b53-a69f9c03846c
Chi Tien,,['restaurant'],11:00 AM – 9:45 PM,5 (rated 1 times),,03092375355,,true,52.56997,13.49598,aa0e5a3f-e97f-4e16-b844-3ed66b771117
PIZZAFABRIK.DE® Hohenschönhausen,,['meal_delivery'],11:00 AM – 9:45 PM,4.2 (rated 50 times),,0309244055,,true,52.56582,13.50357,d18a4400-cc7f-490d-a379-70a2330f65db
Feurichs Wirtshaus Malchow,,['restaurant'],12:00 – 10:00 PM,4.3 (rated 144 times),,03091205352,info@feurichsbrezelschmiede.de,true,52.57751,13.48355,2d65521e-848d-4d37-bb32-22dee21fa3f0
Ich Liebe Dich,,['restaurant'],Closed,2.5 (rated 6 times),,03040391340,,true,52.57015,13.49593,3f06c428-8e37-46e0-93be-99589209f4da
Pizzafabrik.de,,['restaurant'],11:30 AM – 10:00 PM,3.6 (rated 5 times),,0309244055,,true,52.56582,13.50357,9c8a3cab-5b95-4657-9faa-bf635b126c94
Sportsbar,,['bar'],,,,,,true,52.57011,13.49583,1602bce5-6c13-428f-a52a-2bf8fc985ae7
Storchencafé,Beate Kitzmann & Geschäftsführerin Beate Kitzmann,['restaurant'],Closed,4.6 (rated 15 times),,03092799830,,true,52.57920,13.48172,b480dd51-8cb3-4530-8c17-edc56f943a32
chidoba MEXICAN GRILL,,['restaurant'],9:30 AM – 8:00 PM,4.6 (rated 99 times),,03096069797,Delivery01@chidoba.com,true,52.56429,13.50578,23009ca6-1f1a-4a17-9021-a4c8f2f87fa5
Mac Bistro,,['restaurant'],,4 (rated 5 times),,,,true,52.57011,13.49583,c996249e-ef84-4a80-9c60-7be7844a66ae
Café 63,,['cafe'],,1.8 (rated 5 times),,,,true,52.56139,13.49926,45503b5d-b934-479e-bcf3-51aa35177191
Z-Catering - Das Restaurant (Kantine),Karsten Streeck,['restaurant'],7:00 AM – 2:30 PM,4.8 (rated 20 times),,03040534430,info@z-catering.de,true,52.54537,13.51396,568cd0f3-17df-423a-8740-62b759e86d63
Restaurant Olympia Berlin,Sotirios Gkorovelis,"['restaurant', '', 'bar']",Closed,4.4 (rated 1358 times),,03098194700,,true,52.55378,13.50279,8615b518-0fe1-4cc3-a166-a794b851d876
DAS CLUBHAUS,Michael Schmidt,"['restaurant', 'bar']",Closed,4.7 (rated 6 times),,03096069999,info@wartenberger-hof.de,true,52.54444,13.48590,e1316042-f896-4e96-99a2-78963c15978b
Bar in Water Tower,,['bar'],Closed,4.3 (rated 96 times),,01785389745,,true,52.54771,13.48870,9600de1a-4fa8-4ddd-b8d6-5b61ea5dc381
McDonald's Restaurant,,"['restaurant', 'cafe']",7:00 AM – 1:00 AM,3.2 (rated 982 times),chain,03096204160,info@mcdonalds-junior-club.de,false,52.54709,13.46839,a47a12ce-548c-415a-8687-7709778bb77a
TOTAL Tankstelle,,"['car_wash', 'gas_station', 'restaurant']",Open 24 hours,4 (rated 147 times),chain,03096064977,kommunikation@total.de,false,52.54768,13.46808,4ec93403-e578-439f-8865-2317244894fa
Yoko Sushi,Manpreet Chahal & Do Doanh & Harpreet Bhatti & Fatih Kaya & Selim Isaret & Teresa Voelker & Sukhjit Singh Virdi & Amandeep Feldhusen & Le Manh Hung & Efim Blechmann & Mai Phuong Nguyen & Saed Al Asis & Bülent Ciftlik & Ahmadulla Waziri & Holger Salbach & Tolga Ertem & Ngoc Tung Trinh & Oguz Canpolat,['restaurant'],,3.3 (rated 3 times),chain,,info@yoko.de,false,52.54902,13.50078,defbdd0e-9659-4443-94d2-189d3b24ebfa
Keng Asia Gourmet & Sushi,,['restaurant'],,5 (rated 1 times),,03049958095,,true,52.54781,13.51530,439b6bfb-becf-493a-b762-5d511e7275d3
star Tankstelle,Waldemar Bogusch,"['gas_station', 'grocery_or_supermarket', 'store', 'car_wash', 'supermarket', 'restaurant']",4:00 AM – 11:00 PM,4.4 (rated 140 times),chain,03098694943,info@orlen-deutschland.de,false,52.55072,13.51388,b3d318b9-c3a7-46e7-984c-6a71b418fcdf
Q1 Café Bar Cocktail Lounge,,"['restaurant', 'bar']",Open 24 hours,4.2 (rated 11 times),,01713259760,,true,52.55089,13.50960,9164a264-49d9-4c89-8a74-9eadd2f28154
Yoko Sushi Berlin Hohenschönhausen,Manpreet Chahal & Do Doanh & Harpreet Bhatti & Fatih Kaya & Selim Isaret & Teresa Voelker & Sukhjit Singh Virdi & Amandeep Feldhusen & Le Manh Hung & Efim Blechmann & Mai Phuong Nguyen & Saed Al Asis & Bülent Ciftlik & Ahmadulla Waziri & Holger Salbach & Tolga Ertem & Ngoc Tung Trinh & Oguz Canpolat,['restaurant'],11:30 AM – 10:00 PM,4.4 (rated 51 times),chain,03092409580,info@yoko.de,false,52.54902,13.50078,9a6b2286-40ba-4432-a996-b152faff3743
Alexanders Grillimbiss,,['restaurant'],8:00 AM – 5:00 PM,3 (rated 1 times),,017664659708,,true,52.54767,13.51511,8c1b857d-1eaf-4310-a1d3-d3daa17c1bc3
Orankesee Terrassen,Nikolaos Kitsos,"['restaurant', 'cafe', 'bar', '']",11:30 AM – 12:00 AM,3.8 (rated 829 times),,03067810910,info@company.com,true,52.54756,13.48272,2b9f4a77-0fd1-458b-b9a3-4fa4694b7cee
Gulaschkanone/Feldküche,,['restaurant'],10:00 AM – 4:30 PM,,,01719206479,,true,52.53633,13.52258,7e020a11-20b0-46eb-8610-f8fc2487252b
Kantine in der GEHE Pharma Handel GmbH,,['restaurant'],7:00 AM – 3:00 PM,4 (rated 4 times),,03098198450,,true,52.54695,13.51919,20d620dc-ee76-49fe-8cfa-0443d8a7c2b0
Gasthof Molks,,['restaurant'],,,,,,true,52.54608,13.51108,1e808e9d-3590-4343-8abf-a7425b542381
TOTAL Tankstelle,,"['car_wash', 'gas_station', 'restaurant']",5:00 AM – 10:00 PM,4.1 (rated 98 times),chain,0309824536,,false,52.53675,13.51553,79cbef27-d11a-47cb-b2ce-903d63926d73
McCafé,,['cafe'],Open 24 hours,3.8 (rated 60 times),chain,,info@mcdonalds-junior-club.de,false,52.54706,13.46841,59587be8-9758-4e47-aa84-2604167cb717
Escara,Lars Matouschek,"['meal_delivery', 'mittagstisch', 'fahrbarer', 'und', 'catering']",6:00 AM – 2:00 PM,3 (rated 2 times),,0309823640,info@escara.de,true,52.53993,13.51521,d53bec59-102e-48aa-82d2-aadaa5d0e3bb
Feinbäckerei,,"['bakery', 'store']",Closed,4.8 (rated 30 times),,,,true,52.55077,13.49489,9c1bf594-3f4b-4c60-bc7d-d3719a97c455
Mones Bistro,,['restaurant'],8:00 AM – 5:00 PM,4.9 (rated 10 times),,015206578898,,true,52.54575,13.51635,eb1d3582-213e-4f8f-80f3-4320d3e3c1ac
Menütaxi,,['meal_delivery'],,2 (rated 1 times),,03054004440,,true,52.54201,13.51570,0d6a7fcc-eb5b-49eb-ab50-6bcde9d7dd9e
LC Coffee & Trading UG (haftungsbeschränkt),LC Coffee,"['cafe', 'store']",,,,,,true,52.54614,13.51029,f74c0910-2523-4091-bf3b-e43fcbacdb4b
Elpro-Kantine,,['cafe'],10:00 AM – 8:00 PM,3.4 (rated 8 times),,03098612255,,true,52.54616,13.52254,46cbfccd-8b58-4dfb-b32e-1cc9a512531a
Black Gastro GmbH,,['restaurant'],,,,,,true,52.55628,13.50562,fa5f4fe8-03d4-4752-858b-54dc1524b341
Doner kebap,,['restaurant'],,5 (rated 3 times),unsupported_place_type,,,false,52.53588,13.47424,f4b6e9d7-530d-4b4a-bea6-4daeef6a9e89
Call a Pizza,Thomas Wilde,['meal_delivery'],11:00 AM – 12:00 AM,2.7 (rated 134 times),chain,03097000933,info@call-a-pizza.de,false,52.54405,13.49280,7f201b04-aef8-4cfb-b92d-02cd79416e64
Karia Backhaus,,"['bakery', 'store']",,,,,,true,52.53428,13.48804,6558d8f2-8176-47d9-a8ce-c904ca2756c0
Roseneck Restaurant und Bar,,"['restaurant', 'bar']",11:00 AM – 12:00 AM,3.9 (rated 43 times),,03022329608,,true,52.53836,13.48689,6edf13b0-aec4-4f2f-8e6b-055a476b2cce
Kiez Imbiss,,['restaurant'],9:00 AM – 3:00 AM,4.3 (rated 47 times),,017650630956,,true,52.54390,13.49835,cba5dbaa-10ce-410b-878d-461dd00d50c6
coco aroma sushi,,['restaurant'],11:00 AM – 8:45 PM,4.4 (rated 8 times),,03098194380,,true,52.54847,13.50363,83c90dbe-0ea8-4277-8a5b-7c4f91915e38
skate R lounge,,"['night_club', 'bar']",12:00 – 6:00 PM,5 (rated 1 times),,03064494314,,true,52.53836,13.48087,579abbbc-e1ab-4b40-989a-53537e2915d4
The Baecker Feihl,,"['bakery', 'store']",7:00 AM – 8:00 PM,3.9 (rated 74 times),chain,03097604112,info@feihl-berlin.de,false,52.53493,13.49613,29c0e7ab-dcbd-459d-b973-8daacde60a79
Pizza Max Alt-Hohenschönhausen,Raed Shaqour & Faseehla Kohistani & Maic Oldehues & Ali Chahrour & Kamila Eva Bisch & Sayed Hashmat Shah & Oliver Himmler & Gert Neumann & Hasan Chahrour & Farid Noori & Gurjit Singh & Harbans Lal & Berkan Ficici & Mehdi Tafazoli Mehrjerdi & Hussein Chahrour & Martin Deinert & Duygu Irakin & Holger Salbach & Mustafa Sarigül & Hosam Rostom & Erdal Arik & Diepag Popat & Maseehla Kohistani & Enis Besbes & Fuat Ilter & Sadaf Faqiri & Ahmad Farid Tirzay & André Wollbrück & Mina Jeirani & Kimberly Nebel & M. Chahrour & Balwinder Kaur & Ahmed Kafrawi & Emre Yuksel Shukri,['meal_delivery'],11:00 AM – 10:00 PM,4.1 (rated 31 times),chain,03096201555,info@pizzamax.de,false,52.54296,13.49076,d7eeb0a2-f9ac-491a-b4df-8f23db60f0e1
"Café Zwerg - Kindercafe, Indoor-Spielplatz, Kindergeburtstage, Veranstaltungen",,['cafe'],10:00 AM – 7:00 PM,4.5 (rated 4 times),,015129434752,info@cafezwerg.de,true,52.54831,13.50018,3ac2861a-5a95-4d27-b8e7-97c6fce81b7c
Bäckerei 2000,,"['', 'mbh', 'bakery', 'store', 'dominanz', 'betreuungsgesellschaft', 'und', 'immobilienverwaltungs']",4:00 AM – 6:00 PM,3.8 (rated 20 times),,,,true,52.53427,13.48806,85fc6a04-2c34-4671-8dfc-8d48bfb351eb
Bäckerei Schnell,,['cafe'],6:00 AM – 6:00 PM,3.8 (rated 17 times),chain,03096203040,,false,52.53717,13.50912,ea5f1da7-74bd-4ec2-8f9a-a9d081cf960e
"Die kleine Kneipe ""Zum Adebar""",,"['restaurant', 'bar']",,3.1 (rated 12 times),,01713259760,,true,52.54797,13.50383,2625a0dd-26cf-4769-82d2-626b1e7f0938
Dao,,['restaurant'],,3 (rated 2 times),,,,true,52.53578,13.49739,5473155a-c607-458e-a890-e8fa96003bf7
KOBANI BISTRO,,['restaurant'],Open 24 hours,4.6 (rated 10 times),,,,true,52.54319,13.49096,1c0af3d8-dc3b-477f-b2fa-a295136aa443
Burgerhelden,Aiman Ali,['restaurant'],11:30 AM – 10:00 PM,4.1 (rated 176 times),,03070237111,info@die-burger-helden.de,true,52.54186,13.48856,0bd631cd-6ea4-4072-8fbf-9da667256978
Asia Imbiss,,['restaurant'],11:00 AM – 8:00 PM,4.3 (rated 17 times),,03091613313,johndoe@domain.de,true,52.54450,13.49292,f332ab47-4e1f-40e3-bbb3-11dcd56e9228
Fantasia,,['restaurant'],10:00 AM – 12:00 AM,4.5 (rated 70 times),,,,true,52.54870,13.50367,bfe2d0c2-cfb0-483b-9857-a43b101a0f12
Mauritius Sportsbar,,['bar'],,4 (rated 8 times),,,,true,52.54851,13.50607,a9a3c12d-e341-459d-8694-7aea9fc106f5
Mac's Bistro,,['restaurant'],10:00 AM – 5:00 AM,3.6 (rated 118 times),,,,true,52.53589,13.47427,544616a4-bc18-4489-90eb-1703f0f1093c
Silverado,,['restaurant'],11:00 AM – 11:00 PM,4.4 (rated 584 times),,0309866904,,true,52.54310,13.49017,2dac85d1-1393-4f5c-89a4-878ea1871080
Seco Kneipe,,['bar'],4:00 PM – 1:00 AM,4.1 (rated 27 times),,,,true,52.54466,13.49443,d0f73458-793e-4d0c-94be-bc378a98a5c5
Thanh Vu Huyen,,['restaurant'],,3.6 (rated 5 times),,0309818565,,true,52.54829,13.50468,d359b8f7-76d8-43f8-ae9d-8a2908495f84
Kaffee Strudel,Doreen Müller,"['', 'cafe']",8:30 AM – 6:00 PM,4.2 (rated 178 times),,03097606520,,true,52.54417,13.49299,ef428032-6b91-4a29-af44-769ec2cbb2d0
La Picá de Deli Mel,,['restaurant'],10:00 AM – 6:00 PM,4.9 (rated 107 times),,017693235828,,true,52.54215,13.49891,a9665f30-57b8-4231-803c-b63539f55313
Wiener Feinbäcker,,"['restaurant', 'bakery', 'store', 'cafe']",7:00 AM – 8:00 PM,4 (rated 14 times),,0309719020,,true,52.53503,13.49649,60bc6d79-5efe-4839-a7d2-f4853827387b
night and day,,['bar'],,4.6 (rated 16 times),,,,true,52.53472,13.49530,a3d1fc30-d84c-4bfb-8baa-7fd8f0d53525
Thi Thuan Nguyen,,['meal_delivery'],,,,03097895070,,true,52.54419,13.49852,212c09dd-b38d-45bd-bcb3-42b3ff549de0
Sushi For You,Aiman Ali,"['restaurant', '']",11:00 AM – 10:00 PM,3.6 (rated 46 times),chain,03098194355,info@sushi-for-you.de,false,52.54187,13.48867,01bbb72b-a1d9-4311-aef1-36551a930496
Zum Holzwurm,,['restaurant'],3:00 PM – 2:00 AM,4 (rated 16 times),,,,true,52.53644,13.48566,5b215041-b565-4fac-a3f3-5eb657499a24
Steinecke,Katrin Steinecke,"['bakery', 'store']",7:00 AM – 8:00 PM,3.8 (rated 16 times),chain,03098313076,,false,52.54383,13.49081,a770f0dd-c136-48a9-88ef-45fbd6de06d9
Zapfhahn 88,Sybille Wczassek,"['', 'no88', 'bar']",1:00 – 9:00 PM,2.8 (rated 20 times),,0309714462,,true,52.53998,13.48494,f8de259b-e783-46e0-aae8-fdfb0bf5c500
New Orleans,,['restaurant'],12:00 PM – 1:00 AM,4 (rated 7 times),,03097808507,,true,52.53366,13.47739,6a4b3434-547d-4214-a933-3d2f875c6d93
Café Zwerg,,['cafe'],10:00 AM – 7:00 PM,4.2 (rated 9 times),,015129434752,info@cafezwerg.de,true,52.54831,13.50018,9b72645c-e9d2-478b-a5db-175490bb4029
Rodi LOUNGE,,['bar'],8:00 AM – 12:00 AM,4.4 (rated 38 times),,,,true,52.53574,13.49201,19b060e0-cdb9-4808-8a58-fc2979468b20
Indische & Singapurische Spezialitäten,,['restaurant'],,,,,,true,52.54827,13.50093,fcea4ba4-9b6d-45e4-abf4-f0fa275c5f53
Arjun,Arjun Restaurant & Harpal Singh Jawanda,['restaurant'],12:00 – 10:00 PM,4.3 (rated 192 times),,03092401517,info@arjunrestaurant.de,true,52.54826,13.50089,603b76a4-81dc-4319-9fe6-d84356c38e65
RODI BAR,,['bar'],Open 24 hours,4.6 (rated 32 times),,,,true,52.54721,13.49772,5ea1b260-d9cc-4093-bd88-cc9fd28644e9
Coffee Cocktail Lounge K3,Bernd Gander & Ulrich Seeger,['cafe'],9:00 AM – 5:00 PM,4.4 (rated 18 times),chain,03098317755,pinjo@pinel.de,false,52.54874,13.50087,509bbcca-9865-4423-8dda-bd8d4b1ed912
Gaststätte Lausbub,,"['restaurant', 'bar']",9:00 AM – 12:00 AM,3.8 (rated 41 times),,0309759978,,true,52.53874,13.49242,bbb38947-b411-4cbb-8e89-97d2637d2f8f
Zum Holzwurm,,['bar'],8:00 AM – 12:00 AM,3.6 (rated 21 times),,,,true,52.53656,13.48588,932c1723-0d75-4293-aed7-abb141309493
Torsten Schnell GmbH Bäckermeister Konditormeister,,"['bakery', 'store']",7:30 AM – 8:00 PM,2.5 (rated 4 times),chain,03086204886,,false,52.54369,13.49840,b1dea21b-3f9d-4119-aca4-c4b42002ddad
Steakhouse Asino,Mohammed Naoufal,"['restaurant', '']",11:00 AM – 11:00 PM,4.1 (rated 113 times),,03098316944,,true,52.53770,13.47904,c718b5af-7794-4430-9d33-c1475b2c39f3
Vino Del Sol,,['restaurant'],11:00 AM – 11:00 PM,4.1 (rated 385 times),,03097607047,,true,52.53439,13.48615,136947fc-b2d2-4ab5-85dc-d815e7b062ad
Bäckerei Blauert,,"['bakery', 'store']",7:00 AM – 6:30 PM,4.1 (rated 93 times),,0309866753,,true,52.54365,13.49188,2363b918-bf0d-458b-9892-6b3c5e21fa43
Coco Hot One,,['meal_delivery'],,,,03098194380,,true,52.54829,13.50401,da949cef-27e8-414b-a0dd-03a234166149
Gasthaus Rustikal,,['restaurant'],12:00 PM – 12:00 AM,4.3 (rated 286 times),,0309823738,gasthausrustikal@freenet.de,true,52.53771,13.49901,024a2956-d931-4ffc-a3d6-f2caaa2a6574
Suppe & Stulle,Dominik Kuhlmann Kiezkantine,"['', 'cafe', '+']",,4.6 (rated 19 times),,,info@landladen-kastaven.de,true,52.53835,13.48080,ab1391e4-624c-4555-9b38-78a34be70b72
Emil's Bistro,,['restaurant'],11:00 AM – 12:00 AM,4.2 (rated 82 times),,03061295135,,true,52.53820,13.48036,5b7056bf-8030-42dc-9e11-d0705ff91ed0
Cafe Eleganz,,['cafe'],Open 24 hours,3.8 (rated 48 times),,,,true,52.54856,13.50565,4659fe36-3c59-4fe8-bed1-211ed9a80af6
Burger King,Lahsen Feddoul,['restaurant'],8:00 AM – 10:00 PM,2.9 (rated 246 times),chain,03098315816,kundenservice@burgerking.de,false,52.53472,13.49635,b3dfbde2-20f9-419c-8376-f3fff5772ec5
Thang Long,,['restaurant'],9:00 AM – 8:00 PM,3.6 (rated 7 times),,03052138260,,true,52.53495,13.49675,566e7fd2-5afa-47f5-a4de-653bf52e2fbc
a la turca,,"['restaurant', 'bar']",9:00 AM – 1:00 AM,4.4 (rated 100 times),,03097603595,,true,52.54200,13.48891,bd668c35-40d8-418d-90f4-cdede0935a8c
Cafe Rodi,Sükrü Kücükacar,"['', 'schankwirtschaft', 'bar']",Open 24 hours,4.1 (rated 37 times),,,,true,52.53664,13.47594,9ab29f54-50e2-4bb8-a699-77b4107479f5
Bäckerei & Konditorei Rauch,,"['bakery', 'store']",6:00 AM – 6:00 PM,4.5 (rated 112 times),,0309704148,info@baeckerei-rauch.de,true,52.53690,13.48475,27a4c776-ea67-4c9b-9918-c21129261f3d
Take Off Sportsbar,,['bar'],4:00 PM – 1:00 AM,4.2 (rated 27 times),,03098607730,,true,52.54221,13.48919,c55ec75c-77d1-47fb-ae34-0f0cb4997034
Asia Bistro im Storchenhof,,['restaurant'],11:00 AM – 9:30 PM,3.6 (rated 61 times),,0309818565,,true,52.54798,13.50345,10c4d471-9bff-4c21-badf-ae6aa6aa4e81
Der Berliner Bäckerei,,"['bakery', 'store']",6:30 AM – 7:30 PM,3.8 (rated 6 times),,,,true,52.54301,13.49739,e4db472c-3377-4fcb-9171-3dd0b20e42fb
Konrad Grill,,['restaurant'],Open 24 hours,4.1 (rated 77 times),,03066401510,,true,52.54428,13.49250,b8af879e-c6ee-4844-9631-541f9197ca94
Kemal Ceylan,Kemal Ceylan & Janet Darakci,['restaurant'],11:00 AM – 11:00 PM,,,01726873663,info@vinodelsol.de,true,52.53442,13.48618,0f6e6c56-1026-4154-8ff9-a8dcb90d0f4a
DaLi's,,['restaurant'],12:00 – 9:00 PM,4.4 (rated 130 times),,03097895070,hung.dalis@yahoo.de,true,52.54419,13.49852,0b559698-2dd7-404e-83a8-b1745eaa2ea0
Restaurant Aphrodite,A. Schlegel,['restaurant'],3:00 – 10:30 PM,2.5 (rated 73 times),,0309756929,,true,52.53811,13.48016,c18adb82-dd04-4fac-9ff0-9f5c778b52a9
Onkel's Chinapfanne,,['restaurant'],,2.7 (rated 3 times),,03052467782,,true,52.54419,13.49263,d4489ec2-fcfc-42f0-a243-fe5bcbf567be
Pietschmanns,Lutz Pietschmann,['restaurant'],12:00 – 9:30 PM,4.2 (rated 196 times),,0309864330,info@pietschmanns.de,true,52.54387,13.49241,f5c06678-3b05-4005-8db7-a6d82b04140d
Thuy Imbiss,,['restaurant'],10:00 AM – 7:30 PM,,,,,true,52.54845,13.50573,b0eec3b0-0e30-4e99-9f18-cc5ccfd642ee
Coffee Station,,['cafe'],7:00 AM – 6:00 PM,4.8 (rated 85 times),,03098194588,,true,52.53987,13.48475,80c56b09-c4d9-478b-9d29-df85468dd5fe
Hong Phuc - Restaurant,,['restaurant'],11:00 AM – 10:00 PM,4.2 (rated 155 times),,03077324052,,true,52.53581,13.49737,2e15b570-79a4-46e0-bf6e-2c301e776183
Löwenbäcker-Berlin,,"['bakery', 'store']",6:00 AM – 6:00 PM,3.8 (rated 23 times),,015786922234,,true,52.54226,13.48949,0e5c2ce5-18dc-4f39-a073-0a6a54a08590
Allee Bistro Lieferservice,Van Huyen Nguyen,['restaurant'],9:00 AM – 9:30 PM,3.8 (rated 169 times),,03045034595,,true,52.53504,13.49709,faa1e523-9a91-432d-a9a9-81805da8c117
Storchenback,,['cafe'],6:00 AM – 5:00 PM,3.8 (rated 35 times),,03066305294,,true,52.54795,13.50440,a468d54e-5747-48c4-b600-dff0adb22fc3
star Tankstelle,Waldemar Bogusch,"['gas_station', 'grocery_or_supermarket', 'store', 'car_wash', 'supermarket', 'restaurant']",Open 24 hours,4.2 (rated 174 times),chain,03091205894,info@orlen-deutschland.de,false,52.55716,13.52730,ff2aef5f-5de4-4285-a92a-ab7d2a6cd973
Café Lehmsofa,Lynn Densmore,['cafe'],Closed,4.5 (rated 167 times),,03093522614,8b4e078a51d04e0e9efdf470027f0ec1@sentry.wixpress.com,true,52.57011,13.53705,5881ae3c-0b71-438b-b53a-eb60f0274967
Pizza Piccante,SWD Gastro,"['meal_delivery', '(haftungsbeschränkt)']",,5 (rated 1 times),,03093669333,,true,52.56928,13.53906,122b0e50-44cd-403c-86f1-a31a455c2b07
Theo's Taverna,,['restaurant'],12:00 – 11:00 PM,4.3 (rated 258 times),,03080929089,,true,52.56688,13.51920,b25c3292-83eb-4672-83a2-3d95327d5f4f
Kebap King,,['restaurant'],,3.4 (rated 5 times),,,,true,52.56700,13.51907,21ef3fcb-b537-482e-8802-0f5090a425ba
Take Off Cocktail Bar,,['bar'],10:00 AM – 2:00 AM,4 (rated 32 times),,03096066357,,true,52.56698,13.51723,c866a270-d050-4905-a431-b02e238534f4
welse bistro,,['restaurant'],,,,,,true,52.56473,13.52373,07f65897-60a7-4594-9b2b-17e46d5b401c
Pizza Piccante,SWD Gastro,"['meal_delivery', '(haftungsbeschränkt)']",4:00 – 9:00 PM,4.5 (rated 31 times),duplicate,03093669333,,false,52.56933,13.53913,adb72d9c-9bcf-4155-9bd8-deaad28fb7d9
Der Bäcker Feihl Berlin GmbH,,"['bakery', 'store']",7:00 AM – 6:00 PM,4.3 (rated 27 times),chain,0309277751,info@feihl-berlin.de,false,52.56724,13.51818,81d3797b-f718-4e80-8bb5-5f9079abb988
Der Bäcker Feihl Berlin GmbH,,"['bakery', 'store']",7:00 AM – 9:00 PM,3.3 (rated 7 times),chain,03096209766,info@feihl-berlin.de,false,52.56709,13.52754,0c8d5aa9-aa77-4dc7-a765-80977893373a
Barnim Café,,['cafe'],7:30 AM – 3:30 PM,5 (rated 5 times),,0309366690,,true,52.56920,13.54930,e75e3075-240a-420e-80d8-7e6f35c867ba
Burger Hug,,['restaurant'],11:00 AM – 11:30 PM,2.6 (rated 13 times),,0309209634,,true,52.56688,13.51920,60cd73b5-0a44-4ac3-81b0-9db7b7173476
HANSEBACK Vorpommersche Backwaren GmbH,,"['bakery', 'store']",,4 (rated 1 times),,03091427979,,true,52.57324,13.56415,6fc3ac3c-feb0-4bee-b14c-6afc128357f3
Drachen Bistro,,['restaurant'],11:00 AM – 10:00 PM,4.5 (rated 40 times),,03092402208,,true,52.57305,13.50446,769b80dc-d30c-47f1-b312-9163d35f580b
Mac's Deluxe Pizza,,['restaurant'],10:00 AM – 1:00 AM,4.5 (rated 85 times),,03092409070,,true,52.56783,13.51257,cfb3cae2-752c-4114-9bce-076ad9975af9
Gartenlaube Wartenberg,,"['restaurant', 'bar']",12:00 – 2:00 PM,4.5 (rated 29 times),,03092374569,,true,52.58329,13.52903,5947e7c1-fab5-4980-a07e-dde8c918a4d7
Zum Weißen Haus,Lars Wenning,['restaurant'],Closed,4.5 (rated 265 times),,03092090331,info@zeroblue.de,true,52.57245,13.52077,5bcaa788-5867-45cb-b1e6-c2e9138912cf
Hung Asia Kochen mit Herz,,['restaurant'],11:00 AM – 9:00 PM,4.3 (rated 4 times),,03020912968,,true,52.56771,13.51351,3a38f9c8-3de7-4790-9290-cf65ec3ad210
Backshop Lila Bäcker,Stefan Blaschak,"['bakery', 'store']",7:00 AM – 8:00 PM,3.8 (rated 35 times),chain,03050178537,info@unserheimatbaecker.de,false,52.57497,13.50966,ae496d20-55ff-4eb6-bf15-1f3c92a1fda8
Asia Bistro Jade,,['restaurant'],11:00 AM – 11:00 PM,4.1 (rated 38 times),,03096201788,,true,52.57434,13.50963,a3a79463-b282-4c9e-bfda-6673c0dfe0f1
Don Castillo Steakhaus und Orientalisches Restaurant,,['restaurant'],10:00 AM – 10:00 PM,4 (rated 285 times),,03092799329,,true,52.56855,13.51785,87da70d5-4518-4d92-a4e8-a6c2a8089ad6
Aashirvad - Indisches Restaurant,Siddhu Kuljit Sidhu & Singh Guruvachan,['restaurant'],11:30 AM – 11:00 PM,4.5 (rated 253 times),,03075441205,info@aashirvad.de,true,52.57504,13.51828,7bcf7f5c-df3f-4941-ada4-ab289cb4904e
