name,postal_code,latitude,longitude
Pulled Pork Paradise,10117.0,52.52502,13.39168
Adina,10117.0,52.508309999999994,13.397429999999998
Happy Buddha,10115.0,52.53038000000001,13.38681
Sopa Cabana- DIE Suppenbar in MITTE,10115.0,52.530590000000004,13.383679999999998
Gaststätte Sophieneck,10115.0,52.52636999999999,13.398670000000001
Pulcinella,10115.0,52.52417,13.39928
Lee - Original Vietnamese Kitchen,10115.0,52.52417,13.399239999999999
Kesselhaus St. Hedwig,10115.0,52.526230000000005,13.39671
Café Lenet,10115.0,52.528490000000005,13.39441
Poveracci,10115.0,52.52853,13.39454
Salamat,10115.0,52.5287,13.39381
Jenny Helias,10117.0,52.510040000000004,13.394329999999998
Caffetteria Buchhandlung,10117.0,52.52616999999999,13.393770000000002
restaurant gärtnerei,10115.0,52.528830000000006,13.393920000000001
Marx Röhrs Gbr,10115.0,52.52916,13.394620000000002
Friedel Richter Restaurant,10115.0,52.5282,13.39143
Novalis-Klause,10115.0,52.52916,13.393670000000002
royals & rice Berlin,10115.0,52.52891999999999,13.39609
milaa Restaurant,10115.0,52.531769999999995,13.39605
Eisfieber,10115.0,52.53236,13.380510000000001
Schokoladen & Torten,10115.0,52.53161,13.39625
Anna Koschke,10115.0,52.525290000000005,13.39826
Torbar,10115.0,52.5286,13.393320000000001
cocktail revolutions GmbH,10115.0,52.53159,13.3961
Bäcker Taudien,10115.0,52.530840000000005,13.38372
Sons of mana,10115.0,52.530440000000006,13.38355
Back Galerie,10115.0,52.52653000000001,13.38884
Stiftung Brot für die Welt,10115.0,52.532880000000006,13.384429999999998
Bäcker Taudien,10115.0,52.53236999999999,13.39666
Les Pâtisseries de Sébastien,10115.0,52.5323,13.39698
GlücksCafé,10115.0,52.53521,13.37757
Peter Schroff,10115.0,52.530319999999996,13.391879999999999
Justabit,10117.0,52.51356,13.39395
The Rabbit Café,10115.0,52.535419999999995,13.394929999999999
Caffe e Cioccolata,10115.0,52.53516,13.398710000000001
Bandol sur mer,10115.0,52.529140000000005,13.39545
Katz Orange,10115.0,52.53151999999999,13.3953
Themroc,10115.0,52.52856,13.393329999999999
Brunnen Dönerhaus,10115.0,52.537380000000006,13.39645
M&R Grill UG,10115.0,52.538540000000005,13.39971
WHM Berlin Gastronomie UG (haftungsbeschränkt),10115.0,52.53745,13.374189999999999
Schrittfahren,10115.0,52.53516,13.377679999999998
MuschiObermaier,10115.0,52.52958,13.39765
Schokoladen,10115.0,52.52978,13.397110000000001
The Castle,10115.0,52.53148,13.388470000000002
Kin Za - Georgisches Restaurant Bistro & Street Kitchen Best georgian Food in Berlin Vegetarian,10115.0,52.52494,13.39564
Schoko-Kreativ-Fabrik Café Schokofabrik Waffeln Crepês Sandwiches Eiscafe Eis Workshops Lerncafé,10115.0,52.5248,13.395829999999998
Alto,10115.0,52.52845,13.37759
noto Bar & Restaurant,10115.0,52.52893,13.39485
Restaurant lila,10115.0,52.536269999999995,13.37623
Café ionia,10115.0,52.5362,13.377979999999999
Reingold,10115.0,52.52871999999999,13.3881
Goldacker | Schokoladen & Torten,10115.0,52.531580000000005,13.39615
Akito Sushi Express,10115.0,52.530080000000005,13.38347
+84 Vietnamese Vegan Kitchen,10115.0,52.532430000000005,13.3795
Nhat Long Restaurant,10115.0,52.527719999999995,13.390929999999999
tigertörtchen - Berlin Cupcakes,10115.0,52.53669,13.37584
Fine Dining Experiences,10115.0,52.529419999999995,13.390189999999999
Baffels Café and More,10115.0,52.53201,13.38923
Maxway Coffee,10115.0,52.52908000000001,13.3794
Poké Bay Ackerhalle,10115.0,52.532340000000005,13.397110000000001
Pascarella,10115.0,52.53236999999999,13.381210000000001
Aloha Restaurantbetriebe e.K.,10115.0,52.531940000000006,13.39448
Confiserie Reichert,10115.0,52.5273,13.397920000000001
DJIMALAYA - Hummus & Grill,10115.0,52.532340000000005,13.397470000000002
Mercure Hotel Berlin City,10115.0,52.530640000000005,13.38146
Café Bar Central,10115.0,52.53816,13.39655
B49 Gastro GmbH,10115.0,52.5379,13.39639
EINSTEIN KAFFEE Nordbahnhof,10115.0,52.532340000000005,13.384160000000001
Beets & Roots,10115.0,52.52666,13.3986
Sons of Mana Poke Bowls,10115.0,52.53058000000001,13.38364
Simela finest food,10115.0,52.52756,13.39811
PHO - Noodlebar (Mitte),10115.0,52.526430000000005,13.38785
La Femme More Than Breakfast,10115.0,52.53244,13.38049
MarcAnn's,10115.0,52.5305,13.383460000000001
kame Japanese bakery,10115.0,52.52745,13.392529999999999
Bäckerei Alpenstück,10115.0,52.530030000000004,13.392339999999999
Alpenstück Restaurant & Bakery,10115.0,52.53023,13.391829999999999
WET BAR @SLATE,10115.0,52.53294,13.397839999999999
"RELAX - FOOD, DRINKS & YOU",10115.0,52.53066999999999,13.38155
NÔM NÔM STREET,10115.0,52.52908000000001,13.3794
Schnitzelei Mitte,10115.0,52.52843000000001,13.387089999999999
Tommis Burger Joint,10115.0,52.53235,13.39759
Restaurant Slate Berlin,10115.0,52.53294,13.397870000000001
Café an der Charité,10115.0,52.52788,13.379489999999999
Bäckerei Thürmann,10115.0,52.528859999999995,13.37783
Balzac Coffee,10115.0,52.530719999999995,13.38323
Adina Apartment Hotel Berlin Mitte,10115.0,52.52834,13.37796
Kulturhistorisches Denkmal Brauhaus Himmelpfort UG,10243.0,52.51073,13.44914
Takumi NINE Sapporo,10115.0,52.52906,13.38476
The Fresh Seeds,10115.0,52.52856,13.37684
ASMAN,10115.0,52.531490000000005,13.39664
Steinecke,10115.0,52.53358000000001,13.379610000000001
Steinecke Brotmeisterei,10115.0,52.534180000000006,13.37036
Steinecke,10115.0,52.53167,13.38635
Panama Gastro GmbH,10115.0,52.53144,13.39471
Backstube & Café vonLuck,10115.0,52.536590000000004,13.37524
BIO COMPANY Chausseestraße,10115.0,52.53018,13.38372
Factory Kitchen,10115.0,52.53736,13.3945
Aki Tatsu Sushi & more,10115.0,52.52856,13.39463
Restaurant Pauly-Saal Verwaltungs GmbH,10117.0,52.52288000000001,13.38855
Witty‘s organic,10117.0,52.520830000000004,13.38812
Johnny's Bar,10117.0,52.51214,13.381079999999999
Sons of Mana Royals and Rice,10117.0,52.512530000000005,13.39025
Cosmic Kaspar,10119.0,52.53021999999999,13.4008
Weinbar Al Contadino,10119.0,52.527680000000004,13.4051
Velvet52 Café & Bar,10117.0,52.52593,13.38807
Salz & Pfeffer Kreifels und Stauber GmbH,10117.0,52.522330000000004,13.38364
M. Pankow Gastronomie GmbH,10117.0,52.5258,13.390620000000002
Yezda Handels GmbH,10117.0,52.5105,13.40255
Café Galerie Poesie,10117.0,52.52465,13.3951
EXCUSE ME,10117.0,52.525059999999996,13.38676
Banegård,10117.0,52.519890000000004,13.38826
Keksbank,10117.0,52.524640000000005,13.395029999999998
Monbijou,10117.0,52.5214,13.39202
Spiegelsaal,10117.0,52.526669999999996,13.39679
MAKI | rolls to go,10117.0,52.51011999999999,13.38062
Sofitel Hotel Berlin Gendarmenmarkt,10117.0,52.514430000000004,13.391029999999999
Friedrichstadt Palast,10117.0,52.51551,13.38475
Que Pasa,10117.0,52.52465,13.39509
Doddfather,10117.0,52.51146,13.38499
Saigon Green,10117.0,52.51551,13.38475
Alpine Gastronomie,10117.0,52.5169,13.3778
Lagunak Restautant,10117.0,52.518390000000004,13.38904
NewsCafé Gaststätten GmbH,10117.0,52.52296,13.388670000000001
X-Terrain,10117.0,52.52568,13.390970000000001
Oran toro,10117.0,52.52465,13.39424
bonvite GmbH,10117.0,52.511630000000004,13.389029999999998
Piano Bar,10117.0,52.52157,13.38619
Bans & Bans GbR,10117.0,52.52595,13.38982
"Topftausend Gesellschft für Gastronomie-, Medie- und Foodberatung mbH",10117.0,52.51475,13.393310000000001
Berliner Pub Talk,10117.0,52.517230000000005,13.396460000000001
Beth cafe,10117.0,52.50558,13.341289999999999
בית קפה כלשהו קרוב לראוש,10117.0,52.51132,13.390629999999998
Manufaktur Eis,10117.0,52.52729,13.39686
The DAWG,10117.0,52.5174,13.3896
Café Affront,10117.0,52.51993,13.3917
Backshop Cafe am Deutschen Theater,10117.0,52.52301,13.38282
MHCC Captial Concept Coffeeshop GmbH & Co. KG,10117.0,52.51258000000001,13.39391
עולם השוקולד הצבעוני של ריטר ספורט,10117.0,52.514590000000005,13.39051
בית קפה כשר,10117.0,52.52673000000001,13.393460000000001
Curry Pommes,10179.0,52.51894,13.41102
Abbittor,10178.0,52.52001,13.40495
Mr.Sandwich,10117.0,52.51119,13.38751
Hangar 49,10179.0,52.513130000000004,13.42255
Berlin Air Bars,10179.0,52.51367,13.413160000000001
CafEE,10117.0,52.51259,13.39502
Angelina Speiseeis GmbH,10179.0,52.519980000000004,13.41475
Zur letzen instanz,10179.0,52.50578,13.338220000000002
Rodies,10179.0,52.50798,13.41412
McCafé,10117.0,52.51002,13.3797
Meet at the Corner,10117.0,52.524519999999995,13.3924
Pomme De Terre,10117.0,52.5106,13.380360000000001
Bistro Unter den Linden Ltd.,10117.0,52.51744,13.39015
Spiekermann & Spiekermann UG (haftungsbeschränkt),10117.0,52.513090000000005,13.397620000000002
Colourful ChocoWorld Berlin,10117.0,52.514590000000005,13.39051
Spähtkauf,10117.0,52.52449,13.39246
[ka'fe:] small,10117.0,52.52421999999999,13.379539999999999
Konzulát,10117.0,52.51126,13.396139999999999
"Pavilion Eis,Bier und Currywurst",10117.0,52.51645,13.380410000000001
Gastro Pier 44 UG (haftungsbeschränkt),10117.0,52.51033,13.400020000000001
charlie podehl,10117.0,52.51112,13.40257
Neapolitanisch Holzofen Pizza,10117.0,52.522769999999994,13.39473
Lamama,10117.0,52.51161999999999,13.391
TUCA Backwaren GmbH,10117.0,52.51107,13.392779999999998
Mangia Pizza E Pasta GmbH,10117.0,52.516569999999994,13.38776
Thanh Koch,10117.0,52.51045,13.38076
Sarah Wiener Restaurant GmbH,10117.0,52.51005,13.387229999999999
Lekkere Pizza,10117.0,52.520140000000005,13.39144
Espresso Bar,10117.0,52.52356999999999,13.385060000000001
Imbiss,10117.0,52.516490000000005,13.38127
Imbiss unter den Linden,10117.0,52.516769999999994,13.386170000000002
Antica Lasagneria,10117.0,52.51875,13.385639999999999
Café Bravo,10117.0,52.52693000000001,13.39471
am cafe lounge GbR,10117.0,52.50841,13.390020000000002
Chandra Kretzschmar Presse Cafe,10117.0,52.52418,13.379570000000001
German's Best,10117.0,52.5107,13.380889999999999
Августинер,10117.0,52.51379,13.39361
Enzian,10117.0,52.52012,13.3954
漢館,10117.0,52.518640000000005,13.38889
Restaraunt Black Forest Themed,10117.0,52.52779,13.392879999999998
Bistro Vital,10117.0,52.51126,13.396889999999999
Döner Point,10117.0,52.510490000000004,13.396339999999999
Spätzle Club,10117.0,52.510619999999996,13.40233
Malatesta,10117.0,52.51265,13.39125
WayCup Coffee Shop GmbH,10117.0,52.51146,13.39065
Shan's Bistro,10117.0,52.51305,13.39355
Café Leon,10117.0,52.51996,13.38925
Bistro am Gendarmenmarkt,10117.0,52.51489,13.39334
Restaurant FOREIGN AFFAIRS,10117.0,52.515269999999994,13.39785
Café Chagall Mitte,10117.0,52.52028000000001,13.392829999999998
Restaurant Cocktailbar Oranienburger Str. 27 am Hackeschen Markt Que Pasa,10117.0,52.524609999999996,13.394910000000001
Listo Bar im HILTON,10117.0,52.51181999999999,13.39304
Café Lucré,10117.0,52.51015,13.379620000000001
Al Teatro,10117.0,52.51119,13.38309
Dolcini,10117.0,52.513819999999996,13.38676
espresso-ambulanz,10117.0,52.526030000000006,13.388
PAX COFFEE,10117.0,52.51406,13.397229999999999
Emporium,10117.0,52.523790000000005,13.386320000000001
Schoko Fabrik Crêpes Waffen Berlin Workshop Kinder Annimation,10117.0,52.510380000000005,13.3797
Magnifique Coiffure Berlin,10117.0,52.52366,13.381639999999999
Cosmo Lounge Berlin,10117.0,52.523680000000006,13.390920000000001
Café Buchhandlung,10117.0,52.5262,13.39386
Berlin Coffee,10117.0,52.5105,13.38079
Al Teatro – Eiscafé & Feinkost,10117.0,52.50995,13.379629999999999
SECTOR Bar & Bistro,10117.0,52.507769999999994,13.388520000000002
Gregory's,10117.0,52.509969999999996,13.38975
Linden-Express,10117.0,52.51686,13.385539999999999
Café-Restaurant „Ursprung“,10117.0,52.51831,13.38916
Berlin Coffee,10117.0,52.51225,13.39021
Der Kaffeeladen,10117.0,52.51121,13.383339999999999
Alfandary Haus,10117.0,52.507940000000005,13.391110000000001
Curry at the Wall Berlin Mitte,10117.0,52.507659999999994,13.385689999999999
Viba Shop & Café Berlin,10117.0,52.52661,13.386729999999998
EBB,10117.0,52.52291999999999,13.382660000000001
Mittelpunkt,10117.0,52.52185,13.37999
Café Ms. Schneider,10117.0,52.52488,13.37899
Mazot Coffee Roasters,10117.0,52.50813,13.39393
Coffee Station GmbH,10117.0,52.50861999999999,13.40523
Delicious Food Factory GmbH,10117.0,52.51505,13.39029
Night Kitchen,10117.0,52.52561,13.393989999999999
Zwipf,10117.0,52.5092,13.39189
"Cafe ""Bon Ape""",10117.0,52.511480000000006,13.399820000000002
Café Weltgeist,10117.0,52.519290000000005,13.39246
Café Nő,10117.0,52.51331,13.38621
Pizza Pazza,10117.0,52.512119999999996,13.387839999999999
Café La Perle,10117.0,52.513180000000006,13.394210000000001
Hallo,10117.0,52.51105,13.393220000000001
Haiky Asian Food,10179.0,52.518130000000006,13.41629
Lunch Time,10117.0,52.51425,13.397170000000001
NJOY Berlin,10117.0,52.517540000000004,13.38716
Weincafé Charell,10117.0,52.52256,13.386170000000002
Sapa Sushi,10117.0,52.5115,13.39129
Zen Asian Kitchen,10117.0,52.51387,13.38737
Ristorante Fontana di Trevi,10117.0,52.511359999999996,13.397789999999999
The Avocado,10117.0,52.52276,13.394079999999999
#HASHTAG Coffee Shop,10117.0,52.509840000000004,13.39931
Spitteleck Berlin,10117.0,52.51112,13.40257
Christiane Hagen und Hagen Franke Imbiss & Lieferservice,10179.0,52.51214,13.41274
Lutter & Wegner Weinhandlung,10117.0,52.51336,13.39109
G6-Systemgastronomie GmbH,10117.0,52.51348,13.393529999999998
The Sushi Club,10117.0,52.512519999999995,13.39475
Edelweiss Weihnachtszelt am Gendarmenmarkt,10117.0,52.51308,13.393020000000002
Charlotte & Fritz,10117.0,52.51531,13.39073
Handelshaus Laegel,10117.0,52.510380000000005,13.380289999999999
Lolti,10117.0,52.51545,13.39567
Bich-Ha,10117.0,52.51354,13.38185
Café im Deutschen Historischen Museum,10117.0,52.51809,13.397029999999999
Ted Baker Germany GmbH,10117.0,52.52356999999999,13.387279999999999
Hueseyin Kalkan Backmühle,10117.0,52.52711,13.393020000000002
meisterschueler,10117.0,52.5227,13.388770000000001
Windhorst,10117.0,52.51843,13.386479999999999
Linden Grill,10117.0,52.51654,13.38256
Mensa HU Zentrum,10117.0,52.52045,13.39057
Treffpunkt Berlin,10117.0,52.51792,13.388279999999998
acht&dreissig,10117.0,52.525490000000005,13.391470000000002
TOWN BAR,10117.0,52.51478,13.39802
Lavida Wine Club Weinbar & Weinhandel,10117.0,52.513180000000006,13.39427
מסעדה יובל,10117.0,52.52536,13.3939
Otito,10117.0,52.51027,13.39044
Centolire Berlin - Italienisches Restaurant,10117.0,52.51036,13.383529999999999
Restaurant Mädchenschule,10117.0,52.52649,13.39444
Vino & Basilico,10117.0,52.52536,13.393289999999999
VaVeloce,10117.0,52.50873000000001,13.3899
Atilla,10117.0,52.527,13.39661
Die Bude,10117.0,52.507940000000005,13.389610000000001
Viale dei Tigli,10117.0,52.514880000000005,13.38115
Sagrantino Wine Bar,10117.0,52.515840000000004,13.390270000000001
Brasserie Am Gendarmenmarkt,10117.0,52.5134,13.393939999999999
The Big Dog,10117.0,52.51089,13.37641
Peking Ente Berlin,10117.0,52.51155,13.38284
Noodle Plus,10117.0,52.51368000000001,13.38145
Johnny's Bar,10117.0,52.5122,13.381379999999998
"Restaurant ""Der Thüringer""",10117.0,52.51209,13.385729999999999
Samadhi,10117.0,52.5146,13.38129
Restaurant Maximilians Berlin,10117.0,52.51133000000001,13.38921
Relish Restaurant & Bar,10117.0,52.51614,13.388710000000001
The Digital Eatery,10117.0,52.516819999999996,13.390479999999998
Cafe Ruz,10117.0,52.52715,13.39706
Augustiner am Gendarmenmarkt,10117.0,52.51371999999999,13.39091
Buddha,10117.0,52.524440000000006,13.3922
Zosch,10117.0,52.52601,13.3936
Jolly,10117.0,52.52065,13.3948
Wittig Ünalp Rechtsanwälte PartGmbB,10117.0,52.520559999999996,13.39455
Keyser Soze,10117.0,52.52628000000001,13.393289999999999
AVAN,10117.0,52.50901999999999,13.38845
Quchnia,10117.0,52.51285,13.39366
Nante-Eck | Restaurant Berlin Mitte,10117.0,52.51667,13.3883
Ristorante Bella Vita,10117.0,52.51795,13.38936
Bocca di Bacco,10117.0,52.51511,13.38897
Midtown Grill,10117.0,52.5109,13.37641
Amici,10117.0,52.514309999999995,13.393479999999998
Monbijou-Theater,10117.0,52.52284,13.3946
Berlin Curry und Andenken,10117.0,52.507090000000005,13.37925
Bombay,10117.0,52.52328000000001,13.388420000000002
Vaporetto,10117.0,52.521119999999996,13.384970000000001
Pizza Peppino,10117.0,52.52446,13.392389999999999
Tadshikische Teestube,10117.0,52.52465,13.39509
LAWRENCE berlin mitte,10117.0,52.52482,13.392470000000001
Hummus & Friends,10117.0,52.52477,13.39531
"Restaurant ""Lina""",10117.0,52.522940000000006,13.37871
TUNGO's,10117.0,52.525459999999995,13.391620000000001
Supreme Burger,10117.0,52.52451,13.395389999999999
Ristorante Calice D‘oro,10117.0,52.516619999999996,13.387579999999998
Das Kaffeehaus Dallmayr,10117.0,52.510040000000004,13.387229999999999
Crêpes Crêperie,10117.0,52.507830000000006,13.3907
Dolce,10117.0,52.52636,13.39245
Mogg,10117.0,52.52649,13.39444
Ristorante Pizzeria Garda,10117.0,52.52536,13.3939
Ristorante Marea,10117.0,52.50925,13.37967
Maison Dang,10117.0,52.526309999999995,13.393770000000002
Wurstbar Berlin,10117.0,52.50731999999999,13.37897
Laggner Potsdamer Platz Gastronomie GmbH,10117.0,52.513380000000005,13.3911
Refugium,10117.0,52.51418,13.391910000000001
HIT Dönner Kebab,10117.0,52.51173000000001,13.38352
Orientgarden,10117.0,52.52214,13.37819
TERAS Restaurant & Grill,10117.0,52.51172,13.383560000000001
Liu 成都味道 Chuan Chuan Xiang and Nudelhaus,10117.0,52.511269999999996,13.38744
Nanoosh,10117.0,52.51231,13.39112
Izumi Restaurant-Sushi Bar,10117.0,52.5113,13.3887
Edoni - Café & Ristorante,10117.0,52.510180000000005,13.38906
Brasserie,10117.0,52.521640000000005,13.379560000000001
Savory Chay,10117.0,52.51121,13.387920000000001
Leckerback Cafe,10117.0,52.51051,13.39029
Steel Vintage Bikes Café & Restaurant,10117.0,52.51271,13.382229999999998
Curry and Burger,10117.0,52.51368000000001,13.38145
Intermezzo,10117.0,52.51328,13.38686
Monument,10117.0,52.51396999999999,13.38125
Pizzaria Bella-Italia,10117.0,52.51392,13.380820000000002
Aigner,10117.0,52.51456999999999,13.390820000000001
Chocolateria,10117.0,52.51236,13.39129
Weinwirtschaft in der Akademie der Künste,10117.0,52.51583,13.379610000000001
Lorenz Adlon Esszimmer,10117.0,52.516059999999996,13.37989
Bombay Spice Restaurant,10117.0,52.514219999999995,13.38149
Pizza Berlin GmbH,10117.0,52.514559999999996,13.38889
THE DAWG Daimlers,10117.0,52.51736,13.3897
Lukullus Gastronomie GmbH,10117.0,52.515719999999995,13.387089999999999
1687 Restaurant & Café,10117.0,52.518130000000006,13.384260000000001
Vaveloce Casa italia,10117.0,52.516630000000006,13.388
Bonjour Vietnam,10117.0,52.51636,13.389879999999998
Tex-Mex,10117.0,52.52007,13.38998
Liu Dai Quan Papaya Restaurant,10117.0,52.524080000000005,13.379579999999999
Boccondivino,10117.0,52.522380000000005,13.38456
Café Apfelmus,10117.0,52.52222,13.38519
Restaurant ALvis,10117.0,52.522040000000004,13.38442
Thai Tasty,10117.0,52.52339,13.37934
Dehlers,10117.0,52.52366,13.38536
Lucky Star,10117.0,52.52548,13.387179999999999
La Diva,10117.0,52.52364,13.38843
Al Dente (Mitte),10117.0,52.525969999999994,13.39045
Smoking Aces,10117.0,52.526880000000006,13.387379999999999
HABEL am Reichstag,10117.0,52.52168,13.3795
Aufsturz,10117.0,52.52502,13.39195
Pane e Vino,10117.0,52.52339,13.387210000000001
Fish&Chips,10117.0,52.520340000000004,13.387260000000001
Wasabi,10117.0,52.522619999999996,13.37885
Bistro im Haus der Bundespressekonferenz,10117.0,52.5219,13.377139999999999
Mahlzeit Luise,10117.0,52.521969999999996,13.37989
Restaurant La Parrilla,10117.0,52.52146,13.384839999999999
Pantry,10117.0,52.52664,13.38698
Brechts Steakhaus,10117.0,52.521480000000004,13.385979999999998
Oleo Pazzo,10117.0,52.509890000000006,13.399989999999999
Petit Cafe Bar & Imbiss,10117.0,52.5239,13.38694
Tausend,10117.0,52.520830000000004,13.384870000000001
Trattoria Su e Giú,10117.0,52.52385,13.38067
Bistro Ribelle,10117.0,52.5235,13.386270000000001
